Transaction_ID,Date,Amount,Description
TXN03118,2026-11-14,12145,Salary Payment
TXN03119,2026-11-15,2633,Water Bill
TXN03120,2026-11-16,5393,Travel Expense
TXN03121,2026-11-17,10542,Vendor Payment
TXN03122,2026-11-18,2781,Electricity Bill
TXN03123,2026-11-19,7804,Rent
TXN03124,2026-11-20,893,Office Supplies
TXN03125,2026-11-21,1988,Internet Bill
TXN03126,2026-11-22,13241,Salary Payment
TXN03127,2026-11-23,1228,Water Bill
TXN03128,2026-11-24,6489,Travel Expense
TXN03129,2026-11-25,11638,Vendor Payment
TXN03130,2026-11-26,3877,Electricity Bill
TXN03131,2026-11-27,8900,Rent
TXN03132,2026-11-28,1989,Office Supplies
TXN03133,2026-11-29,1283,Internet Bill
TXN03134,2026-11-30,14337,Salary Payment
TXN03135,2026-12-01,2324,Water Bill
TXN03136,2026-12-02,7585,Travel Expense
TXN03137,2026-12-03,12734,Vendor Payment
TXN03138,2026-12-04,1772,Electricity Bill
TXN03139,2026-12-05,9996,Rent
TXN03140,2026-12-06,3085,Office Supplies
TXN03141,2026-12-07,2379,Internet Bill
TXN03142,2026-12-08,15433,Salary Payment
TXN03143,2026-12-09,919,Water Bill
TXN03144,2026-12-10,8681,Travel Expense
TXN03145,2026-12-11,13830,Vendor Payment
TXN03146,2026-12-12,2868,Electricity Bill
TXN03147,2026-12-13,11092,Rent
TXN03148,2026-12-14,4181,Office Supplies
TXN03149,2026-12-15,1674,Internet Bill
TXN03150,2026-12-16,16529,Salary Payment
TXN03151,2026-12-17,2015,Water Bill
TXN03152,2026-12-18,9777,Travel Expense
TXN03153,2026-12-19,14926,Vendor Payment
TXN03154,2026-12-20,321964,Electricity Bill
TXN03155,2026-12-21,3187,Rent
TXN03156,2026-12-22,776,Office Supplies
TXN03157,2026-12-23,969,Internet Bill
TXN03158,2026-12-24,1217625,Salary Payment
TXN03159,2026-12-25,610,Water Bill
TXN03160,2026-12-26,1872,Travel Expense
TXN03161,2026-12-27,4021,Vendor Payment
TXN03162,2026-12-28,182159,Electricity Bill
TXN03163,2026-12-29,4283,Rent
TXN03164,2026-12-30,1872,Office Supplies
TXN03165,2026-12-31,2065,Internet Bill
TXN03166,2027-01-01,18721,Salary Payment
TXN03167,2027-01-02,1706,Water Bill
TXN03168,2027-01-03,2968,Travel Expense
TXN03169,2027-01-04,5117,Vendor Payment
TXN03170,2027-01-05,2955,Electricity Bill
TXN03171,2027-01-06,5379,Rent
TXN03172,2027-01-07,2968,Office Supplies
TXN03173,2027-01-08,1360,Internet Bill
TXN03174,2027-01-09,19817,Salary Payment
TXN03175,2027-01-10,2802,Water Bill
TXN03176,2027-01-11,4064,Travel Expense
TXN03177,2027-01-12,6213,Vendor Payment
TXN03178,2027-01-13,850,Electricity Bill
TXN03179,2027-01-14,6475,Rent
TXN03180,2027-01-15,4064,Office Supplies
TXN03181,2027-01-16,2456,Internet Bill
TXN03182,2027-01-17,20913,Salary Payment
TXN03183,2027-01-18,1397,Water Bill
TXN03184,2027-01-19,5160,Travel Expense
TXN03185,2027-01-20,7309,Vendor Payment
TXN03186,2027-01-21,1946,Electricity Bill
TXN03187,2027-01-22,7571,Rent
TXN03188,2027-01-23,659,Office Supplies
TXN03189,2027-01-24,1751,Internet Bill
TXN03190,2027-01-25,22009,Salary Payment
TXN03191,2027-01-26,2493,Water Bill
TXN03192,2027-01-27,6256,Travel Expense
TXN03193,2027-01-28,8405,Vendor Payment
TXN03194,2027-01-29,3042,Electricity Bill
TXN03195,2027-01-30,8667,Rent
TXN03196,2027-01-31,1755,Office Supplies
TXN03197,2027-02-01,1046,Internet Bill
TXN03198,2027-02-02,23105,Salary Payment
TXN03199,2027-02-03,1088,Water Bill
TXN03200,2027-02-04,7352,Travel Expense
TXN03201,2027-02-05,9501,Vendor Payment
TXN03202,2027-02-06,937,Electricity Bill
TXN03203,2027-02-07,9763,Rent
TXN03204,2027-02-08,2851,Office Supplies
TXN03205,2027-02-09,2142,Internet Bill
TXN03206,2027-02-10,24201,Salary Payment
TXN03207,2027-02-11,2184,Water Bill
TXN03208,2027-02-12,8448,Travel Expense
TXN03209,2027-02-13,10597,Vendor Payment
TXN03210,2027-02-14,2033,Electricity Bill
TXN03211,2027-02-15,10859,Rent
TXN03212,2027-02-16,3947,Office Supplies
TXN03213,2027-02-17,1437,Internet Bill
TXN03214,2027-02-18,5296,Salary Payment
TXN03215,2027-02-19,779,Water Bill
TXN03216,2027-02-20,9544,Travel Expense
TXN03217,2027-02-21,11693,Vendor Payment
TXN03218,2027-02-22,3129,Electricity Bill
TXN03219,2027-02-23,11955,Rent
TXN03220,2027-02-24,542,Office Supplies
TXN03221,2027-02-25,732,Internet Bill
TXN03222,2027-02-26,6392,Salary Payment
TXN03223,2027-02-27,1875,Water Bill
TXN03224,2027-02-28,1639,Travel Expense
TXN03225,2027-03-01,12789,Vendor Payment
TXN03226,2027-03-02,1024,Electricity Bill
TXN03227,2027-03-03,4050,Rent
TXN03228,2027-03-04,1638,Office Supplies
TXN03229,2027-03-05,1828,Internet Bill
TXN03230,2027-03-06,7488,Salary Payment
TXN03231,2027-03-07,2971,Water Bill
TXN03232,2027-03-08,2735,Travel Expense
TXN03233,2027-03-09,13885,Vendor Payment
TXN03234,2027-03-10,2120,Electricity Bill
TXN03235,2027-03-11,5146,Rent
TXN03236,2027-03-12,2734,Office Supplies
TXN03237,2027-03-13,1123,Internet Bill
TXN03238,2027-03-14,8584,Salary Payment
TXN03239,2027-03-15,1566,Water Bill
TXN03240,2027-03-16,3831,Travel Expense
TXN03241,2027-03-17,14981,Vendor Payment
TXN03242,2027-03-18,3216,Electricity Bill
TXN03243,2027-03-19,6242,Rent
TXN03244,2027-03-20,3830,Office Supplies
TXN03245,2027-03-21,2219,Internet Bill
TXN03246,2027-03-22,9680,Salary Payment
TXN03247,2027-03-23,2662,Water Bill
TXN03248,2027-03-24,4927,Travel Expense
TXN03249,2027-03-25,4076,Vendor Payment
TXN03250,2027-03-26,1111,Electricity Bill
TXN03251,2027-03-27,7338,Rent
TXN03252,2027-03-28,4926,Office Supplies
TXN03253,2027-03-29,1514,Internet Bill
TXN03254,2027-03-30,10776,Salary Payment
TXN03255,2027-03-31,1257,Water Bill
TXN03256,2027-04-01,6023,Travel Expense
TXN03257,2027-04-02,5172,Vendor Payment
TXN03258,2027-04-03,2207,Electricity Bill
TXN03259,2027-04-04,8434,Rent
TXN03260,2027-04-05,1521,Office Supplies
TXN03261,2027-04-06,809,Internet Bill
TXN03262,2027-04-07,11872,Salary Payment
TXN03263,2027-04-08,2353,Water Bill
TXN03264,2027-04-09,7119,Travel Expense
TXN03265,2027-04-10,6268,Vendor Payment
TXN03266,2027-04-11,3303,Electricity Bill
TXN03267,2027-04-12,9530,Rent
TXN03268,2027-04-13,2617,Office Supplies
TXN03269,2027-04-14,1905,Internet Bill
TXN03270,2027-04-15,12968,Salary Payment
TXN03271,2027-04-16,948,Water Bill
TXN03272,2027-04-17,8215,Travel Expense
TXN03273,2027-04-18,7364,Vendor Payment
TXN03274,2027-04-19,1198,Electricity Bill
TXN03275,2027-04-20,10626,Rent
TXN03276,2027-04-21,3713,Office Supplies
TXN03277,2027-04-22,1200,Internet Bill
TXN03278,2027-04-23,14064,Salary Payment
TXN03279,2027-04-24,2044,Water Bill
TXN03280,2027-04-25,9311,Travel Expense
TXN03281,2027-04-26,8460,Vendor Payment
TXN03282,2027-04-27,2294,Electricity Bill
TXN03283,2027-04-28,11722,Rent
TXN03284,2027-04-29,4809,Office Supplies
TXN03285,2027-04-30,2296,Internet Bill
TXN03286,2026-05-01,15160,Salary Payment
TXN03287,2026-05-02,639,Water Bill
TXN03288,2026-05-03,1406,Travel Expense
TXN03289,2026-05-04,9556,Vendor Payment
TXN03290,2026-05-05,3390,Electricity Bill
TXN03291,2026-05-06,3817,Rent
TXN03292,2026-05-07,1404,Office Supplies
TXN03293,2026-05-08,1591,Internet Bill
TXN03294,2026-05-09,16256,Salary Payment
TXN03295,2026-05-10,1735,Water Bill
TXN03296,2026-05-11,2502,Travel Expense
TXN03297,2026-05-12,10652,Vendor Payment
TXN03298,2026-05-13,1285,Electricity Bill
TXN03299,2026-05-14,421913,Rent
TXN03300,2026-05-15,2500,Office Supplies
TXN03301,2026-05-16,886,Internet Bill
TXN03302,2026-05-17,17352,Salary Payment
TXN03303,2026-05-18,282131,Water Bill
TXN03304,2026-05-19,3598,Travel Expense
TXN03305,2026-05-20,11748,Vendor Payment
TXN03306,2026-05-21,238211,Electricity Bill
TXN03307,2026-05-22,6009,Rent
TXN03308,2026-05-23,3596,Office Supplies
TXN03309,2026-05-24,1982,Internet Bill
TXN03310,2026-05-25,18448,Salary Payment
TXN03311,2026-05-26,1426,Water Bill
TXN03312,2026-05-27,4694,Travel Expense
TXN03313,2026-05-28,12844,Vendor Payment
TXN03314,2026-05-29,3477,Electricity Bill
TXN03315,2026-05-30,7105,Rent
TXN03316,2026-05-31,4692,Office Supplies
TXN03317,2026-06-01,1277,Internet Bill
TXN03318,2026-06-02,19544,Salary Payment
TXN03319,2026-06-03,2522,Water Bill
TXN03320,2026-06-04,5790,Travel Expense
TXN03321,2026-06-05,13940,Vendor Payment
TXN03322,2026-06-06,1372,Electricity Bill
TXN03323,2026-06-07,8201,Rent
TXN03324,2026-06-08,1287,Office Supplies
TXN03325,2026-06-09,2373,Internet Bill
TXN03326,2026-06-10,20640,Salary Payment
TXN03327,2026-06-11,1117,Water Bill
TXN03328,2026-06-12,6886,Travel Expense
TXN03329,2026-06-13,3035,Vendor Payment
TXN03330,2026-06-14,2468,Electricity Bill
TXN03331,2026-06-15,9297,Rent
TXN03332,2026-06-16,2383,Office Supplies
TXN03333,2026-06-17,1668,Internet Bill
TXN03334,2026-06-18,21736,Salary Payment
TXN03335,2026-06-19,2213,Water Bill
TXN03336,2026-06-20,7982,Travel Expense
TXN03337,2026-06-21,4131,Vendor Payment
TXN03338,2026-06-22,3564,Electricity Bill
TXN03339,2026-06-23,10393,Rent
TXN03340,2026-06-24,3479,Office Supplies
TXN03341,2026-06-25,963,Internet Bill
TXN03342,2026-06-26,22832,Salary Payment
TXN03343,2026-06-27,808,Water Bill
TXN03344,2026-06-28,9078,Travel Expense
TXN03345,2026-06-29,5227,Vendor Payment
TXN03346,2026-06-30,1459,Electricity Bill
TXN03347,2026-07-01,11489,Rent
TXN03348,2026-07-02,4575,Office Supplies
TXN03349,2026-07-03,2059,Internet Bill
TXN03350,2026-07-04,23928,Salary Payment
TXN03351,2026-07-05,1904,Water Bill
TXN03352,2026-07-06,1173,Travel Expense
TXN03353,2026-07-07,6323,Vendor Payment
TXN03354,2026-07-08,2555,Electricity Bill
TXN03355,2026-07-09,3584,Rent
TXN03356,2026-07-10,1170,Office Supplies
TXN03357,2026-07-11,1354,Internet Bill
TXN03358,2026-07-12,5023,Salary Payment
TXN03359,2026-07-13,3000,Water Bill
TXN03360,2026-07-14,2269,Travel Expense
TXN03361,2026-07-15,7419,Vendor Payment
TXN03362,2026-07-16,3651,Electricity Bill
TXN03363,2026-07-17,4680,Rent
TXN03364,2026-07-18,2266,Office Supplies
TXN03365,2026-07-19,2450,Internet Bill
TXN03366,2026-07-20,6119,Salary Payment
TXN03367,2026-07-21,1595,Water Bill
TXN03368,2026-07-22,332165,Travel Expense
TXN03369,2026-07-23,8515,Vendor Payment
TXN03370,2026-07-24,154216,Electricity Bill
TXN03371,2026-07-25,5776,Rent
TXN03372,2026-07-26,332162,Office Supplies
TXN03373,2026-07-27,1745,Internet Bill
TXN03374,2026-07-28,7215,Salary Payment
TXN03375,2026-07-29,2691,Water Bill
TXN03376,2026-07-30,4461,Travel Expense
TXN03377,2026-07-31,9611,Vendor Payment
TXN03378,2026-08-01,2642,Electricity Bill
TXN03379,2026-08-02,6872,Rent
TXN03380,2026-08-03,4458,Office Supplies
TXN03381,2026-08-04,1040,Internet Bill
TXN03382,2026-08-05,8311,Salary Payment
TXN03383,2026-08-06,1286,Water Bill
TXN03384,2026-08-07,5557,Travel Expense
TXN03385,2026-08-08,10707,Vendor Payment
TXN03386,2026-08-09,3738,Electricity Bill
TXN03387,2026-08-10,7968,Rent
TXN03388,2026-08-11,1053,Office Supplies
TXN03389,2026-08-12,2136,Internet Bill
TXN03390,2026-08-13,9407,Salary Payment
TXN03391,2026-08-14,2382,Water Bill
TXN03392,2026-08-15,6653,Travel Expense
TXN03393,2026-08-16,11803,Vendor Payment
TXN03394,2026-08-17,1633,Electricity Bill
TXN03395,2026-08-18,9064,Rent
TXN03396,2026-08-19,2149,Office Supplies
TXN03397,2026-08-20,1431,Internet Bill
TXN03398,2026-08-21,10503,Salary Payment
TXN03399,2026-08-22,977,Water Bill
TXN03400,2026-08-23,7749,Travel Expense
TXN03401,2026-08-24,12899,Vendor Payment
TXN03402,2026-08-25,2729,Electricity Bill
TXN03403,2026-08-26,10160,Rent
TXN03404,2026-08-27,3245,Office Supplies
TXN03405,2026-08-28,726,Internet Bill
TXN03406,2026-08-29,11599,Salary Payment
TXN03407,2026-08-30,2073,Water Bill
TXN03408,2026-08-31,8845,Travel Expense
TXN03409,2026-09-01,13995,Vendor Payment
TXN03410,2026-09-02,3825,Electricity Bill
TXN03411,2026-09-03,11256,Rent
TXN03412,2026-09-04,4341,Office Supplies
TXN03413,2026-09-05,1822,Internet Bill
TXN03414,2026-09-06,12695,Salary Payment
TXN03415,2026-09-07,668,Water Bill
TXN03416,2026-09-08,9941,Travel Expense
TXN03417,2026-09-09,3090,Vendor Payment
TXN03418,2026-09-10,1720,Electricity Bill
TXN03419,2026-09-11,3351,Rent
TXN03420,2026-09-12,936,Office Supplies
TXN03421,2026-09-13,1117,Internet Bill
TXN03422,2026-09-14,13791,Salary Payment
TXN03423,2026-09-15,1764,Water Bill
TXN03451,2026-10-13,7735,Rent
TXN03424,2026-09-16,2036,Travel Expense
TXN03425,2026-09-17,4186,Vendor Payment
TXN03426,2026-09-18,2816,Electricity Bill
TXN03427,2026-09-19,4447,Rent
TXN03428,2026-09-20,2032,Office Supplies
TXN03429,2026-09-21,2213,Internet Bill
TXN03430,2026-09-22,14887,Salary Payment
TXN03431,2026-09-23,2860,Water Bill
TXN03432,2026-09-24,3132,Travel Expense
TXN03433,2026-09-25,5282,Vendor Payment
TXN03434,2026-09-26,3912,Electricity Bill
TXN03435,2026-09-27,5543,Rent
TXN03436,2026-09-28,3128,Office Supplies
TXN03437,2026-09-29,1508,Internet Bill
TXN03438,2026-09-30,15983,Salary Payment
TXN03439,2026-10-01,1455,Water Bill
TXN03440,2026-10-02,4228,Travel Expense
TXN03441,2026-10-03,6378,Vendor Payment
TXN03442,2026-10-04,1807,Electricity Bill
TXN03443,2026-10-05,6639,Rent
TXN03444,2026-10-06,4224,Office Supplies
TXN03445,2026-10-07,82103,Internet Bill
TXN03446,2026-10-08,17079,Salary Payment
TXN03447,2026-10-09,2551,Water Bill
TXN03448,2026-10-10,5324,Travel Expense
TXN03449,2026-10-11,7474,Vendor Payment
TXN03450,2026-10-12,2903,Electricity Bill
TXN03451,2026-10-13,7735,Rent
TXN03452,2026-10-14,819,Office Supplies
TXN03453,2026-10-15,1899,Internet Bill
TXN03454,2026-10-16,18175,Salary Payment
TXN03455,2026-10-17,1146,Water Bill
TXN03456,2026-10-18,6420,Travel Expense
TXN03457,2026-10-19,8570,Vendor Payment
TXN03458,2026-10-20,3999,Electricity Bill
TXN03459,2026-10-21,8831,Rent
TXN03460,2026-10-22,1915,Office Supplies
TXN03461,2026-10-23,1194,Internet Bill
TXN03462,2026-10-24,19271,Salary Payment
TXN03463,2026-10-25,2242,Water Bill
TXN03464,2026-10-26,7516,Travel Expense
TXN03465,2026-10-27,9666,Vendor Payment
TXN03466,2026-10-28,1894,Electricity Bill
TXN03467,2026-10-29,9927,Rent
TXN03468,2026-10-30,3011,Office Supplies
TXN03469,2026-10-31,2290,Internet Bill
TXN03470,2026-11-01,20367,Salary Payment
TXN03471,2026-11-02,837,Water Bill
TXN03472,2026-11-03,8612,Travel Expense
TXN03473,2026-11-04,10762,Vendor Payment
TXN03474,2026-11-05,2990,Electricity Bill
TXN03475,2026-11-06,11023,Rent
TXN03476,2026-11-07,4107,Office Supplies
TXN03477,2026-11-08,1585,Internet Bill
TXN03478,2026-11-09,21463,Salary Payment
TXN03479,2026-11-10,1933,Water Bill
TXN03480,2026-11-11,9708,Travel Expense
TXN03481,2026-11-12,11858,Vendor Payment
TXN03482,2026-11-13,885,Electricity Bill
TXN03483,2026-11-14,3118,Rent
TXN03484,2026-11-15,702,Office Supplies
TXN03485,2026-11-16,880,Internet Bill
TXN03486,2026-11-17,22559,Salary Payment
TXN03487,2026-11-18,528,Water Bill
TXN03488,2026-11-19,1803,Travel Expense
TXN03489,2026-11-20,12954,Vendor Payment
TXN03490,2026-11-21,1981,Electricity Bill
TXN03491,2026-11-22,4214,Rent
TXN03492,2026-11-23,1798,Office Supplies
TXN03493,2026-11-24,1976,Internet Bill
TXN03494,2026-11-25,23655,Salary Payment
TXN03495,2026-11-26,1624,Water Bill
TXN03496,2026-11-27,2899,Travel Expense
TXN03497,2026-11-28,14050,Vendor Payment
TXN03498,2026-11-29,3077,Electricity Bill
TXN03499,2026-11-30,5310,Rent
TXN03500,2026-12-01,2894,Office Supplies
TXN03527,2026-12-28,1006,Water Bill
TXN03501,2026-12-02,1271,Internet Bill
TXN03502,2026-12-03,24751,Salary Payment
TXN03503,2026-12-04,2720,Water Bill
TXN03504,2026-12-05,3995,Travel Expense
TXN03505,2026-12-06,3145,Vendor Payment
TXN03506,2026-12-07,972,Electricity Bill
TXN03507,2026-12-08,6406,Rent
TXN03508,2026-12-09,3990,Office Supplies
TXN03509,2026-12-10,2367,Internet Bill
TXN03510,2026-12-11,5846,Salary Payment
TXN03511,2026-12-12,1315,Water Bill
TXN03512,2026-12-13,5091,Travel Expense
TXN03513,2026-12-14,4241,Vendor Payment
TXN03514,2026-12-15,2068,Electricity Bill
TXN03515,2026-12-16,7502,Rent
TXN03516,2026-12-17,585,Office Supplies
TXN03517,2026-12-18,1662,Internet Bill
TXN03518,2026-12-19,6942,Salary Payment
TXN03519,2026-12-20,2411,Water Bill
TXN03520,2026-12-21,6187,Travel Expense
TXN03521,2026-12-22,5337,Vendor Payment
TXN03522,2026-12-23,3164,Electricity Bill
TXN03523,2026-12-24,852198,Rent
TXN03524,2026-12-25,1681,Office Supplies
TXN03525,2026-12-26,957,Internet Bill
TXN03526,2026-12-27,218038,Salary Payment
TXN03527,2026-12-28,1006,Water Bill
TXN03528,2026-12-29,7283,Travel Expense
TXN03529,2026-12-30,6433,Vendor Payment
TXN03530,2026-12-31,1059,Electricity Bill
TXN03531,2027-01-01,9694,Rent
TXN03532,2027-01-02,2777,Office Supplies
TXN03533,2027-01-03,2053,Internet Bill
TXN03534,2027-01-04,9134,Salary Payment
TXN03535,2027-01-05,2102,Water Bill
TXN03536,2027-01-06,8379,Travel Expense
TXN03537,2027-01-07,7529,Vendor Payment
TXN03538,2027-01-08,2155,Electricity Bill
TXN03539,2027-01-09,10790,Rent
TXN03540,2027-01-10,3873,Office Supplies
TXN03541,2027-01-11,1348,Internet Bill
TXN03542,2027-01-12,10230,Salary Payment
TXN03543,2027-01-13,697,Water Bill
TXN03544,2027-01-14,9475,Travel Expense
TXN03545,2027-01-15,8625,Vendor Payment
TXN03546,2027-01-16,3251,Electricity Bill
TXN03547,2027-01-17,11886,Rent
TXN03548,2027-01-18,4969,Office Supplies
TXN03549,2027-01-19,2444,Internet Bill
TXN03550,2027-01-20,11326,Salary Payment
TXN03551,2027-01-21,1793,Water Bill
TXN03552,2027-01-22,1570,Travel Expense
TXN03553,2027-01-23,9721,Vendor Payment
TXN03554,2027-01-24,1146,Electricity Bill
TXN03555,2027-01-25,3981,Rent
TXN03556,2027-01-26,1564,Office Supplies
TXN03557,2027-01-27,1739,Internet Bill
TXN03558,2027-01-28,12422,Salary Payment
TXN03559,2027-01-29,2889,Water Bill
TXN03560,2027-01-30,2666,Travel Expense
TXN03561,2027-01-31,10817,Vendor Payment
TXN03562,2027-02-01,2242,Electricity Bill
TXN03563,2027-02-02,5077,Rent
TXN03564,2027-02-03,2660,Office Supplies
TXN03565,2027-02-04,1034,Internet Bill
TXN03566,2027-02-05,13518,Salary Payment
TXN03567,2027-02-06,1484,Water Bill
TXN03568,2027-02-07,3762,Travel Expense
TXN03569,2027-02-08,11913,Vendor Payment
TXN03570,2027-02-09,3338,Electricity Bill
TXN03571,2027-02-10,6173,Rent
TXN03572,2027-02-11,3756,Office Supplies
TXN03573,2027-02-12,2130,Internet Bill
TXN03574,2027-02-13,14614,Salary Payment
TXN03575,2027-02-14,2580,Water Bill
TXN03576,2027-02-15,4858,Travel Expense
TXN03577,2027-02-16,13009,Vendor Payment
TXN03578,2027-02-17,1233,Electricity Bill
TXN03579,2027-02-18,7269,Rent
TXN03580,2027-02-19,4852,Office Supplies
TXN03581,2027-02-20,1425,Internet Bill
TXN03582,2027-02-21,15710,Salary Payment
TXN03583,2027-02-22,1175,Water Bill
TXN03584,2027-02-23,5954,Travel Expense
TXN03585,2027-02-24,14105,Vendor Payment
TXN03586,2027-02-25,2329,Electricity Bill
TXN03587,2027-02-26,8365,Rent
TXN03588,2027-02-27,1447,Office Supplies
TXN03589,2027-02-28,720,Internet Bill
TXN03590,2027-03-01,16806,Salary Payment
TXN03591,2027-03-02,2271,Water Bill
TXN03592,2027-03-03,7050,Travel Expense
TXN03593,2027-03-04,3200,Vendor Payment
TXN03594,2027-03-05,3425,Electricity Bill
TXN03595,2027-03-06,9461,Rent
TXN03596,2027-03-07,2543,Office Supplies
TXN03597,2027-03-08,1816,Internet Bill
TXN03598,2027-03-09,17902,Salary Payment
TXN03599,2027-03-10,866,Water Bill
TXN03636,2027-04-16,3522,Office Supplies
TXN03600,2027-03-11,82146,Travel Expense
TXN03601,2027-03-12,4296,Vendor Payment
TXN03602,2027-03-13,1320,Electricity Bill
TXN03603,2027-03-14,10557,Rent
TXN03604,2027-03-15,362139,Office Supplies
TXN03605,2027-03-16,1111,Internet Bill
TXN03606,2027-03-17,18998,Salary Payment
TXN03607,2027-03-18,121962,Water Bill
TXN03608,2027-03-19,9242,Travel Expense
TXN03609,2027-03-20,5392,Vendor Payment
TXN03610,2027-03-21,242116,Electricity Bill
TXN03611,2027-03-22,11653,Rent
TXN03612,2027-03-23,4735,Office Supplies
TXN03613,2027-03-24,2207,Internet Bill
TXN03614,2027-03-25,20094,Salary Payment
TXN03615,2027-03-26,557,Water Bill
TXN03616,2027-03-27,1337,Travel Expense
TXN03617,2027-03-28,6488,Vendor Payment
TXN03618,2027-03-29,3512,Electricity Bill
TXN03619,2027-03-30,3748,Rent
TXN03620,2027-03-31,1330,Office Supplies
TXN03621,2027-04-01,1502,Internet Bill
TXN03622,2027-04-02,21190,Salary Payment
TXN03623,2027-04-03,1653,Water Bill
TXN03624,2027-04-04,2433,Travel Expense
TXN03625,2027-04-05,7584,Vendor Payment
TXN03626,2027-04-06,1407,Electricity Bill
TXN03627,2027-04-07,4844,Rent
TXN03628,2027-04-08,2426,Office Supplies
TXN03629,2027-04-09,797,Internet Bill
TXN03630,2027-04-10,22286,Salary Payment
TXN03631,2027-04-11,2749,Water Bill
TXN03632,2027-04-12,3529,Travel Expense
TXN03633,2027-04-13,8680,Vendor Payment
TXN03634,2027-04-14,2503,Electricity Bill
TXN03635,2027-04-15,5940,Rent
TXN03636,2027-04-16,3522,Office Supplies
TXN03637,2027-04-17,1893,Internet Bill
TXN03638,2027-04-18,23382,Salary Payment
TXN03639,2027-04-19,1344,Water Bill
TXN03640,2027-04-20,4625,Travel Expense
TXN03641,2027-04-21,9776,Vendor Payment
TXN03642,2027-04-22,3599,Electricity Bill
TXN03643,2027-04-23,7036,Rent
TXN03644,2027-04-24,4618,Office Supplies
TXN03645,2027-04-25,1188,Internet Bill
TXN03646,2027-04-26,24478,Salary Payment
TXN03647,2027-04-27,2440,Water Bill
TXN03648,2027-04-28,5721,Travel Expense
TXN03649,2027-04-29,10872,Vendor Payment
TXN03650,2027-04-30,1494,Electricity Bill
TXN03651,2026-05-01,8132,Rent
TXN03652,2026-05-02,1213,Office Supplies
TXN03653,2026-05-03,2284,Internet Bill
TXN03654,2026-05-04,5573,Salary Payment
TXN03655,2026-05-05,1035,Water Bill
TXN03656,2026-05-06,6817,Travel Expense
TXN03657,2026-05-07,11968,Vendor Payment
TXN03658,2026-05-08,2590,Electricity Bill
TXN03659,2026-05-09,9228,Rent
TXN03660,2026-05-10,2309,Office Supplies
TXN03661,2026-05-11,1579,Internet Bill
TXN03662,2026-05-12,6669,Salary Payment
TXN03663,2026-05-13,2131,Water Bill
